libraryId,anatId,anatName,stageId,stage,sex,strain,platform
DRX002701,UBERON:0000956,cerebral cortex,MmulDv:0000018,1-year-old stage (macaque),male,NA,single
DRX002702,UBERON:0000956,cerebral cortex,MmulDv:0000018,1-year-old stage (macaque),male,NA,single
DRX002703,UBERON:0002037,cerebellum,MmulDv:0000018,1-year-old stage (macaque),male,NA,single
DRX002704,UBERON:0002037,cerebellum,MmulDv:0000018,1-year-old stage (macaque),male,NA,single
ERX016335,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,single
ERX016343,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,single
ERX1403306,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,paired
ERX1403307,UBERON:0002107,liver,UBERON:0018241,prime adult stage,female,NA,paired
ERX1403308,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,paired
ERX1403309,UBERON:0002107,liver,UBERON:0018241,prime adult stage,male,NA,paired
ERX221778,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221779,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221780,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221781,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221782,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221783,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221784,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221785,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221786,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX221787,CL:0000057,fibroblast,UBERON:0000104,life cycle,female,NA,paired
ERX2613081,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613082,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613083,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613084,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613085,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,female,wild-type,single
ERX2613087,UBERON:0000948,heart,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613088,UBERON:0000948,heart,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613090,UBERON:0000948,heart,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613091,UBERON:0000948,heart,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613092,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613093,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613094,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613095,UBERON:0002028,hindbrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613096,UBERON:0000082,adult mammalian kidney,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613097,UBERON:0000082,adult mammalian kidney,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613098,UBERON:0000082,adult mammalian kidney,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613099,UBERON:0000082,adult mammalian kidney,UBERON:0007221,neonate stage,female,wild-type,single
ERX2613100,UBERON:0000082,adult mammalian kidney,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613101,UBERON:0002107,liver,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613102,UBERON:0002107,liver,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613103,UBERON:0002107,liver,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613104,UBERON:0002107,liver,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613105,UBERON:0002107,liver,UBERON:0007221,neonate stage,female,wild-type,single
ERX2613106,UBERON:0002107,liver,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613107,UBERON:0000473,testis,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613108,UBERON:0000473,testis,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613109,UBERON:0000473,testis,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613110,UBERON:0000473,testis,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613111,UBERON:0000473,testis,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613113,UBERON:0001890,forebrain,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613114,UBERON:0001890,forebrain,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613115,UBERON:0000948,heart,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613116,UBERON:0000948,heart,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613117,UBERON:0000948,heart,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613118,UBERON:0002028,hindbrain,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613119,UBERON:0000082,adult mammalian kidney,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613120,UBERON:0000082,adult mammalian kidney,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613121,UBERON:0000082,adult mammalian kidney,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613122,UBERON:0000082,adult mammalian kidney,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613123,UBERON:0002107,liver,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613124,UBERON:0002107,liver,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613125,UBERON:0002107,liver,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613126,UBERON:0002107,liver,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613127,UBERON:0000473,testis,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613128,UBERON:0000473,testis,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613129,UBERON:0000473,testis,MmulDv:0000018,1-year-old stage (macaque),male,wild-type,single
ERX2613131,UBERON:0001890,forebrain,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613132,UBERON:0001890,forebrain,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613133,UBERON:0000948,heart,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613134,UBERON:0000948,heart,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613135,UBERON:0000948,heart,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613136,UBERON:0000948,heart,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613137,UBERON:0002028,hindbrain,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613138,UBERON:0002028,hindbrain,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613139,UBERON:0000082,adult mammalian kidney,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613140,UBERON:0000082,adult mammalian kidney,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613141,UBERON:0000082,adult mammalian kidney,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613142,UBERON:0000082,adult mammalian kidney,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613143,UBERON:0002107,liver,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613144,UBERON:0002107,liver,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613145,UBERON:0002107,liver,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613147,UBERON:0000473,testis,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613148,UBERON:0000473,testis,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613149,UBERON:0000473,testis,MmulDv:0000020,3-year-old immature stage (macaque),male,wild-type,single
ERX2613150,UBERON:0001890,forebrain,MmulDv:0000008,4-month-old stage (macaque),male,wild-type,single
ERX2613151,UBERON:0001890,forebrain,MmulDv:0000009,5-month-old stage (macaque),male,wild-type,single
ERX2613152,UBERON:0000948,heart,MmulDv:0000009,5-month-old stage (macaque),male,wild-type,single
ERX2613153,UBERON:0000948,heart,MmulDv:0000010,6-month-old stage (macaque),male,wild-type,single
ERX2613155,UBERON:0000948,heart,MmulDv:0000010,6-month-old stage (macaque),male,wild-type,single
ERX2613156,UBERON:0002028,hindbrain,MmulDv:0000009,5-month-old stage (macaque),male,wild-type,single
ERX2613157,UBERON:0002028,hindbrain,MmulDv:0000008,4-month-old stage (macaque),male,wild-type,single
ERX2613158,UBERON:0000082,adult mammalian kidney,MmulDv:0000009,5-month-old stage (macaque),male,wild-type,single
ERX2613159,UBERON:0000082,adult mammalian kidney,MmulDv:0000008,4-month-old stage (macaque),male,wild-type,single
ERX2613160,UBERON:0000082,adult mammalian kidney,MmulDv:0000010,6-month-old stage (macaque),male,wild-type,single
ERX2613161,UBERON:0002107,liver,MmulDv:0000009,5-month-old stage (macaque),male,wild-type,single
ERX2613162,UBERON:0002107,liver,MmulDv:0000010,6-month-old stage (macaque),male,wild-type,single
ERX2613163,UBERON:0002107,liver,MmulDv:0000010,6-month-old stage (macaque),male,wild-type,single
ERX2613164,UBERON:0000473,testis,MmulDv:0000008,4-month-old stage (macaque),male,wild-type,single
ERX2613165,UBERON:0000473,testis,MmulDv:0000009,5-month-old stage (macaque),male,wild-type,single
ERX2613166,UBERON:0000473,testis,MmulDv:0000010,6-month-old stage (macaque),male,wild-type,single
ERX2613167,UBERON:0000473,testis,MmulDv:0000010,6-month-old stage (macaque),male,wild-type,single
ERX2613169,UBERON:0000948,heart,MmulDv:0000028,8-year-old stage (macaque),female,wild-type,single
ERX2613170,UBERON:0000082,adult mammalian kidney,MmulDv:0000028,8-year-old stage (macaque),female,wild-type,single
ERX2613171,UBERON:0000082,adult mammalian kidney,MmulDv:0000028,8-year-old stage (macaque),male,wild-type,single
ERX2613172,UBERON:0002107,liver,MmulDv:0000028,8-year-old stage (macaque),female,wild-type,single
ERX2613173,UBERON:0001890,forebrain,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613174,UBERON:0001890,forebrain,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613176,UBERON:0000948,heart,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613177,UBERON:0000948,heart,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613178,UBERON:0002028,hindbrain,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613179,UBERON:0000082,adult mammalian kidney,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613180,UBERON:0000082,adult mammalian kidney,MmulDv:0000029,9-year-old stage (macaque),female,wild-type,single
ERX2613181,UBERON:0002107,liver,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613182,UBERON:0002107,liver,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613183,UBERON:0002107,liver,MmulDv:0000029,9-year-old stage (macaque),female,wild-type,single
ERX2613185,UBERON:0000473,testis,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613186,UBERON:0000473,testis,MmulDv:0000029,9-year-old stage (macaque),male,wild-type,single
ERX2613188,UBERON:0001890,forebrain,UBERON:0007221,neonate stage,male,wild-type,single
ERX2613189,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,female,wild-type,single
ERX2613191,UBERON:0000948,heart,UBERON:0000068,embryo stage,female,wild-type,single
ERX2613192,UBERON:0002113,kidney,UBERON:0000068,embryo stage,female,wild-type,single
ERX2613193,UBERON:0002113,kidney,UBERON:0000068,embryo stage,female,wild-type,single
ERX2613194,UBERON:0002107,liver,UBERON:0000068,embryo stage,female,wild-type,single
ERX2613195,UBERON:0002107,liver,UBERON:0000068,embryo stage,female,wild-type,single
ERX2613197,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613198,UBERON:0000948,heart,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613199,UBERON:0000948,heart,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613200,UBERON:0002113,kidney,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613201,UBERON:0002113,kidney,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613202,UBERON:0002107,liver,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613203,UBERON:0002107,liver,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613204,UBERON:0000473,testis,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613205,UBERON:0000473,testis,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613206,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613207,UBERON:0000948,heart,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613208,UBERON:0002113,kidney,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613209,UBERON:0002107,liver,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613210,UBERON:0000473,testis,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613211,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613212,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613213,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613214,UBERON:0000948,heart,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613215,UBERON:0000948,heart,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613216,UBERON:0002028,hindbrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613217,UBERON:0002113,kidney,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613218,UBERON:0002113,kidney,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613219,UBERON:0002107,liver,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613220,UBERON:0002107,liver,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613221,UBERON:0000473,testis,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613222,UBERON:0000473,testis,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613223,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613224,UBERON:0001890,forebrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613225,UBERON:0000948,heart,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613226,UBERON:0002028,hindbrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613227,UBERON:0002028,hindbrain,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613228,UBERON:0002113,kidney,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613229,UBERON:0002113,kidney,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613230,UBERON:0002107,liver,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613231,UBERON:0002107,liver,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613232,UBERON:0000473,testis,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613233,UBERON:0000473,testis,UBERON:0000068,embryo stage,male,wild-type,single
ERX2613234,UBERON:0001890,forebrain,MmulDv:0000034,14-year-old stage (macaque),male,wild-type,single
ERX2613235,UBERON:0001890,forebrain,MmulDv:0000035,15-year-old stage (macaque),male,wild-type,single
ERX2613236,UBERON:0000948,heart,MmulDv:0000034,14-year-old stage (macaque),male,wild-type,single
ERX2613237,UBERON:0000948,heart,MmulDv:0000035,15-year-old stage (macaque),male,wild-type,single
ERX2613238,UBERON:0002028,hindbrain,MmulDv:0000035,15-year-old stage (macaque),male,wild-type,single
ERX2613239,UBERON:0000082,adult mammalian kidney,MmulDv:0000034,14-year-old stage (macaque),male,wild-type,single
ERX2613240,UBERON:0000082,adult mammalian kidney,MmulDv:0000035,15-year-old stage (macaque),male,wild-type,single
ERX2613241,UBERON:0002107,liver,MmulDv:0000035,15-year-old stage (macaque),male,wild-type,single
ERX2613242,UBERON:0002107,liver,MmulDv:0000034,14-year-old stage (macaque),male,wild-type,single
ERX2613243,UBERON:0002107,liver,MmulDv:0000034,14-year-old stage (macaque),male,wild-type,single
ERX2613244,UBERON:0000473,testis,MmulDv:0000035,15-year-old stage (macaque),male,wild-type,single
ERX2613245,UBERON:0000473,testis,MmulDv:0000034,14-year-old stage (macaque),male,wild-type,single
ERX2613246,UBERON:0001890,forebrain,MmulDv:0000041,21-year-old stage (macaque),male,wild-type,single
ERX2613247,UBERON:0000948,heart,MmulDv:0000040,20-year-old stage (macaque),male,wild-type,single
ERX2613248,UBERON:0000948,heart,MmulDv:0000048,26-year-old stage (macaque),male,wild-type,single
ERX2613249,UBERON:0002028,hindbrain,MmulDv:0000041,21-year-old stage (macaque),male,wild-type,single
ERX2613250,UBERON:0000082,adult mammalian kidney,MmulDv:0000040,20-year-old stage (macaque),male,wild-type,single
ERX2613251,UBERON:0000082,adult mammalian kidney,MmulDv:0000048,26-year-old stage (macaque),male,wild-type,single
ERX2613252,UBERON:0002107,liver,MmulDv:0000041,21-year-old stage (macaque),male,wild-type,single
ERX2613253,UBERON:0000473,testis,MmulDv:0000041,21-year-old stage (macaque),male,wild-type,single
ERX2613254,UBERON:0001890,forebrain,MmulDv:0000042,22-year-old stage (macaque),male,wild-type,single
ERX2613255,UBERON:0002028,hindbrain,MmulDv:0000042,22-year-old stage (macaque),male,wild-type,single
ERX2613256,UBERON:0002107,liver,MmulDv:0000042,22-year-old stage (macaque),male,wild-type,single
ERX2613257,UBERON:0000473,testis,MmulDv:0000042,22-year-old stage (macaque),male,wild-type,single
ERX2819198,UBERON:0001893,telencephalon,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
ERX2819199,UBERON:0001893,telencephalon,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
ERX2819200,UBERON:0001893,telencephalon,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
ERX2819204,UBERON:0002107,liver,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
ERX2819205,UBERON:0002107,liver,MmulDv:0000028,8-year-old stage (macaque),male,NA,single
ERX2819206,UBERON:0002107,liver,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
ERX2819210,UBERON:0000473,testis,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
ERX2819211,UBERON:0000473,testis,MmulDv:0000030,10-year-old stage (macaque),male,NA,single
ERX2819212,UBERON:0000473,testis,MmulDv:0000029,9-year-old stage (macaque),male,NA,single
ERX3280288,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,male,NA,paired
ERX3280289,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,male,NA,paired
ERX3280290,UBERON:0005386,olfactory segment of nasal mucosa,MmulDv:0000024,4-year-old stage (macaque),male,NA,paired
ERX3280291,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,male,NA,paired
ERX3280292,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,male,NA,paired
ERX3280293,UBERON:0005386,olfactory segment of nasal mucosa,MmulDv:0000024,4-year-old stage (macaque),male,NA,paired
ERX3439274,UBERON:0002107,liver,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3439284,UBERON:0000955,brain,MmulDv:0000041,21-year-old stage (macaque),male,NA,paired
ERX3441385,UBERON:0002107,liver,MmulDv:0000025,5-year-old stage (macaque),male,NA,paired
ERX3441393,UBERON:0000473,testis,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3441402,UBERON:0003663,hindlimb muscle,MmulDv:0000036,16-year-old stage (macaque),male,NA,paired
ERX3441428,UBERON:0000473,testis,MmulDv:0000036,16-year-old stage (macaque),male,NA,paired
ERX3441432,UBERON:0000473,testis,MmulDv:0000039,19-year-old stage (macaque),male,NA,paired
ERX3441434,UBERON:0003663,hindlimb muscle,MmulDv:0000039,19-year-old stage (macaque),male,NA,paired
ERX3441436,UBERON:0002107,liver,MmulDv:0000039,19-year-old stage (macaque),male,NA,paired
ERX3441438,UBERON:0003663,hindlimb muscle,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3441444,UBERON:0002107,liver,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3441447,UBERON:0000955,brain,MmulDv:0000039,19-year-old stage (macaque),male,NA,paired
ERX3441451,UBERON:0000955,brain,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3441454,UBERON:0000955,brain,MmulDv:0000036,16-year-old stage (macaque),male,NA,paired
ERX3495699,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495700,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495701,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495702,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495703,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495704,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495705,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495706,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495707,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495708,UBERON:0000451,prefrontal cortex,MmulDv:0000027,7-year-old stage (macaque),male,NA,paired
ERX3495709,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495710,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495711,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495712,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495713,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495714,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495715,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495716,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495717,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495718,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495719,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495720,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495721,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495722,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495723,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495724,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495725,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495726,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495727,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX3495728,UBERON:0000451,prefrontal cortex,MmulDv:0000029,9-year-old stage (macaque),male,NA,paired
ERX675434,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675435,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675436,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675446,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675447,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675448,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675458,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675459,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675460,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675470,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675471,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
ERX675472,UBERON:0005386,olfactory segment of nasal mucosa,UBERON:0000104,life cycle,NA,NA,paired
